dataset;session;speaker;speech_turn
song_exploder_transcripts;eric-nam;Rabitt;And basically cut it up, changed the pitches of it, and made it like a percussive instrument. (Pitched muted piano beat)
song_exploder_transcripts;eric-nam;Rabitt;You know, I wanted to put those in spots where it just moved the song forward without just putting hi hats on it or changing the drum pattern to make it more busy. I wanted to keep it simple but added those swingy pluck things. (Drum beat along with plucks) (Drum beat along with plucks end)
song_exploder_transcripts;eric-nam;Eric;It's that cadence and that rhythm that kind of gives this song this like leaning forward, like wobbly kind of emotion.
song_exploder_transcripts;eric-nam;Rabitt;And every chorus, I try to add just one little thing to make it a little bit bigger than the last chorus. (Omnisphere patch)
song_exploder_transcripts;eric-nam;Rabitt;So I just open Omnisphere, which is a great plugin I like to use. And they have this section called playable textures, and it's just really creepy, ominous sounding things. And actually it goes throughout the song. And in the ﬁnal chorus, it becomes a full on part. (Chorus vocals along with omnisphere patch: “Please don’t let this love die young / Please don’t let this love die young / If I’m gonna love someone / Then let it be you”)
song_exploder_transcripts;eric-nam;Eric;The end of the hook, “Don’t let it be you,” we wanted it to be something that people could kind of like latch onto and like sing as well. And when I write, I like to imagine my live shows as well to give moments where audience members can kind of just hum along easily or like attach themselves to a certain part of the song. And then I was like, “Wait, then I want to build this into as cool of a gospel choir kind of feel as possible.” And so, as it goes on, it really builds into this very large sweeping kind of sound. (Harmonized vocals: “Please don’t let this love die young / Please don’t let this love die young / If I’m gonna lose someone / Don’t let it be you / Please don’t let this love die young”) So the gang vocals are myself, Rabitt, and Charlie, and it’s just the three of us running around the room in diﬀerent places, in diﬀerent corners, looking at walls, and looking at the ground, yelling, “Love die young,” over and over and over again. (Harmonized vocals: “love die young / love die young”)
song_exploder_transcripts;eric-nam;Eric;And then we have like “The Eric Nam choir” of me just doing so many diﬀerent variations of it. (Eric Nam choir: “Please don’t let this love die young / Please don’t let this love die young”)
song_exploder_transcripts;eric-nam;Hrishikesh;Do you know what your vocal range is?
song_exploder_transcripts;eric-nam;Eric;I don't know. It's pretty high, I think.
song_exploder_transcripts;eric-nam;Hrishikesh;Because you sing pretty high on this song.
song_exploder_transcripts;eric-nam;Eric;Yeah. It is pretty high. (Chorus vocals: “If I’m gonna love someone / Then let it be you”)
song_exploder_transcripts;eric-nam;Eric;Don't ask me how I did that because I don't know. I just remember being stressed. I was like, “I have got to hit this somehow.” But it's funny because you don't think you're going to hit it, but you do, and when you do, it's exhilarating. I cut my chops vocally while I was in Korea. In order to make money, I was doing a lot of side work for a bunch of these idol kids. I was doing demo vocals for them, and then I would go in, direct their vocals for their albums, and then I would also do the chorus and the background vocals for them. And so learning to ﬁt other people's singing styles allowed me to really test the limits of my vocal capabilities. It's frustrating while you're in it, but you then try all sorts of diﬀerent body techniques. So it's, “How am I going to take my breath in, and what part of my body am I going to hold tight as I let this air out?” (Chorus vocals: “Please don’t let this love die young / Please don’t let this love die young”)
song_exploder_transcripts;eric-nam;Eric;Is it going to come from my head voice? Is it going to come from my chest voice? It's all sorts of things. And so I have a million things going on in my head, and when I ﬁgure it out, it's like eureka. (Chorus vocals: “If I’m gonna love someone / Then let it be you”)
song_exploder_transcripts;eric-nam;Hrishikesh;Are you a K-pop idol? [Laughter] I don’t kn-, I want to say no. I want to say that I'm just an American pop singer-songwriter. That is what I want to do. That is what I want to be. That is how I would like to identify. Korea and K-pop was a place that really gave me the opportunity to dive into music, to develop a career, to hone my craft and like create a platform for myself, and for that, I'll be forever appreciative. But when I have the label of K-pop, it pigeonholes, and it limits what I am capable of doing in the West. “He's a K-pop guy from Korea,” whatever. But in Korea, they're going to be like, “He's the American guy who came here to like try to do a music career.” So it’s now about, like how do I redeﬁne it, how do I make it my own. (Synth pad along with acoustic guitar) Growing up as a Korean-American and being ﬁrst generation immigrant family, you're left with a lot of conﬂicted feelings internally. I remember having a point in middle school where I talked to my dad and I was like, “I don't know what I am. Like I'm Korean, but I'm also not. American, but I'm also not.” We live in like a weird middle place and I had a hard time ﬁguring out what that meant. So, for example, I went to the 2002 World Cup in Korea, and I went to the US-Korea game. And I didn't know how to feel. Everybody going by me was like, “Are you going for Korea? Or you going for the US?” I was like, “I don't know. Like I'm both. But like I just don't know how to feel about it.” I literally painted my face half and half (Acoustic guitar ends, synth pad fades) because I just didn't know how to react. And funny enough, the game ended in a tie, one to one.
song_exploder_transcripts;eric-nam;Eric;"(Synth pad) At a certain point, I was like, “This is just the way we are. This is the way that most of us have to deal with living and growing up in the States as ﬁrst generation immigrant children.” And once I accepted that, I was like, “I'll do whatever I want. I like what I like. And that's the way it is.” Getting to a place where you're comfortable with yourself and your voice as an artist, as a creator; it took a long time for me to get to that point because as a musician who does not make his own tracks and who has not been trained to create music or sing or whatever, it's a lot of second guessing myself, and it's a lot of questioning like, “Am I qualiﬁed to make this decision? Probably not.” But then, anybody can create music and anybody can put out a song, and it's that authenticity and that rawness that really kind of drives people to feel something."
song_exploder_transcripts;eric-nam;Hrishikesh;And now, here is “Love Die Young,” by Eric Nam, in its entirety. (Music ends) (“Love Die Young” by ERIC NAM)
song_exploder_transcripts;eric-nam;Hrishikesh;Visit songexploder.net to learn more about Eric Nam. You’ll also ﬁnd the link to stream or buy this song, “Love Die Young.” Song Exploder is made by me and producer Christian Koons, with production assistance from Olivia Wood, and illustrations by Carlos Lerma. Song Exploder is a proud member of Radiotopia, from PRX, a collective of independent, creative podcasts. Learn more about all of our shows at radiotopia.fm. You can ﬁnd Song Exploder on Twitter, Instagram, and Facebook @SongExploder. Let us know what you thought of this episode. My name is Hrishikesh Hirway, thanks for listening.
